1 cup cooked meat cut in 1/2-inch cubes, such as pork, ham, beef, or chicken (optional);"['Gooseberries' 'Cranberries' 'Blueberries' 'Raspberries' 'Watermelons'
 'Butter beans' 'Coconut milk' 'Zucchini' 'Grapefruit' 'Nectarines']"
1/4 onion, finely diced;"['Sunflower seed' 'Pineapples' 'Coconut milk' 'Onion' 'Diamond fish'
 'Fennel' 'Quinces' 'Pilchard' 'Rock fish' 'Porbeagle']"
1/2 teaspoon ground ginger, cinnamon, or cardamom;"['Ling common' 'Tangerines' 'Ground nuts' 'Kangaroo' 'Green beans'
 'Raspberries' 'Sesame seed' 'Coconut milk' 'Diamond fish' 'Button squash']"
1 cup skim milk;"['Coconut milk' 'Almond milk' 'Buffalo milk' 'Soy-milk' 'Pumpkins'
 'Rockmelon' 'Rock fish' 'Shark mako' 'Milk' 'Ling common']"
1 Tbs. chopped fresh chives;"['Raspberries' 'Diamond fish' 'Cheese' 'Peppers' 'Cherries' 'Gherkins'
 'Rape seed' 'Rock fish' 'Grapefruit' 'Pistachios']"
1-1/2 cups shredded Swiss cheese (about 6 oz.);"['Cashew nut' 'Mustard seed' 'Apricot' 'Mushrooms' 'Artichokes'
 'Blueberries' 'Cheese' 'Swedes' 'Turbot' 'Mussels']"
12 medium shrimp, peeled;"['Sesame seed' 'Mustard seed' 'Shrimp' 'Sunflower seed' 'Mushrooms'
 'Rape seed' 'Chick peas' 'Diamond fish' 'Megrim' 'Apples']"
1 large carrot, grated;"['Carrots' 'Potatoes' 'Rape seed' 'Tangerines' 'Shark mako' 'Raspberries'
 'Sesame seed' 'Blueberries' 'Mustard seed' 'Sunflower seed']"
2 tsp chopped cilantro;"['Eggplants' 'Artichokes' 'Pistachios' 'Almond milk' 'Wheat' 'Butter beans'
 'Pomelo' 'Cowpeas' 'Soybean' 'Peppers']"
2 tablespoons brandy;"['Green beans' 'Butter beans' 'Raspberries' 'Watermelons' 'Gooseberries'
 'Melons' 'Celery' 'Melons' 'Barley' 'Salmon']"
Oregano;"['Orange' 'Onion' 'Cream' 'Beans' 'Prawns' 'Green beans' 'Soybean'
 'Peanuts' 'Currants' 'Kangaroo']"
1/4 teaspoon kosher salt;"['Cashew nut' 'Raspberries' 'Gooseberries' 'Diamond fish' 'Button squash'
 'Peppers' 'Peaches' 'Sunflower seed' 'Mackerel' 'Rape seed']"
1 teaspoon grated ginger;"['Aubergines' 'Diamond fish' 'Orange' 'Coconut milk' 'Ginger' 'Herring'
 'Rutabage' 'Mandarin' 'Rape seed' 'Asparagus']"
1 1/2 pounds sea scallops;"['Mussels' 'Ground nuts' 'Button squash' 'Sea bass' 'Avocados' 'Pineapples'
 'Chick peas' 'Pistachios' 'Almond milk' 'Green beans']"
1/2 tsp of wasabi;"['Button squash' 'Cowpeas' 'Asparagus' 'Chick peas' 'Raspberries'
 'Strawberries' 'Strawberries' 'Gooseberries' 'Rabbit' 'Octopus']"
1 Teaspoon Sesame Oil;"['Sesame seed' 'Coconut milk' 'Almond milk' 'Buffalo milk' 'Tomatoes'
 'Tomatoes' 'Pineapples' 'Nectarines' 'Tangerines' 'Watermelons']"
3 Tablespoons Olive Oil;"['Almond milk' 'Olives' 'Buffalo milk' 'Coconut milk' 'Raspberries'
 'Watermelons' 'Gooseberries' 'Diamond fish' 'Fennel' 'Salmon']"
2 (1 1/4-pound) whole Maine lobsters;"['Ground nuts' 'Cauliflowers' 'Sunflower seed' 'Lobster' 'Sea bass'
 'Eggplants' 'Pineapples' 'Nectarines' 'Aubergines' 'Almond milk']"
1 cup finely chopped red onion;"['Ling common' 'Pilchard' 'Cantelope' 'Pineapples' 'Buffalo milk'
 'Sunflower seed' 'Quinces' 'Peppers' 'Spinach' 'Zucchini']"
1 lemon;"['Lemon' 'Salmon' 'Almonds' 'Melons' 'Melons' 'Ling common' 'Watermelons'
 'Almond milk' 'Rockmelon' 'Corn']"
1 teaspoon Italian Seasoning;"['Green beans' 'Butter beans' 'Coconut milk' 'Button squash' 'Lentils'
 'Peanuts' 'Mandarin' 'Chestnuts' 'Eggplants' 'Asparagus']"
Tomato Salsa Tomato Salsa;"['Tomatoes' 'Tomatoes' 'Sesame seed' 'Salmon' 'Button squash' 'Sea bass'
 'Potatoes' 'Almond milk' 'Watermelons' 'Coconut milk']"
1 pig's foot;"['Ling common' 'Apricot' 'Figs' 'Kiwi fruit' 'Beetroot' 'Pumpkins'
 'Kangaroo' 'Mushrooms' 'Grapefruit' 'Chick peas']"
2 - 3 ounces firm tofu (2 handfuls), chopped into 1/3-inch cubes;"['Ground nuts' 'Buffalo milk' 'Coconut milk' 'Zucchini' 'Chestnuts'
 'Rock fish' 'Tangerines' 'Pistachios' 'Cashew nut' 'Artichokes']"
5-6 basil leaves, sliced;"['Rape seed' 'Sesame seed' 'Mustard seed' 'Sunflower seed' 'Sea bass'
 'Porbeagle' 'Pineapples' 'Raspberries' 'Green beans' 'Butter beans']"
Salt (for seasoning);"['Sunflower seed' 'Shark mako' 'Salmon' 'Butter beans' 'Soybean'
 'Porbeagle' 'Sesame seed' 'Green beans' 'Watermelons' 'Dates']"
1 tomato, finely diced;"['Tomatoes' 'Tomatoes' 'Potatoes' 'Cantelope' 'Rape seed' 'Nectarines'
 'Pineapples' 'Cranberries' 'Strawberries' 'Butter beans']"
2 sprigs fresh oregano, or 1/2 teaspoon dried;"['Cranberries' 'Sesame seed' 'Sunflower seed' 'Cherries' 'Currants'
 'Asparagus' 'Cantelope' 'Eggplants' 'Pineapples' 'Shark mako']"
3 large eggs, separated;"['Rape seed' 'Sesame seed' 'Mustard seed' 'Sunflower seed' 'Green beans'
 'Asparagus' 'Eggplants' 'Tangerines' 'Blueberries' 'Cheese']"
Salt and ground black pepper;"['Almond milk' 'Ground nuts' 'Mustard seed' 'Strawberries' 'Buffalo milk'
 'Strawberries' 'Salmon' 'Peppers' 'Haddock' 'Sunflower seed']"
2 large heads romaine lettuce, washed, dried, cut or torn into pieces;"['Tangerines' 'Cranberries' 'Watermelons' 'Blueberries' 'Ground nuts'
 'Potatoes' 'Tomatoes' 'Beetroot' 'Tomatoes' 'Cherries']"
2 1 1/2 pound skirt steaks;"['Ground nuts' 'Almond milk' 'Butter beans' 'Diamond fish' 'Button squash'
 'Mussels' 'Chick peas' 'Cuttlefish' 'Pistachios' 'Green beans']"
3 tbsp red wine vinegar;"['Green beans' 'Aubergines' 'Ginger' 'Lobster' 'Spinach' 'Whiting'
 'Herring' 'Kangaroo' 'Rape seed' 'Asparagus']"
1 Teaspoon Chinese rice Wine;"['Tangerines' 'Raspberries' 'Gooseberries' 'Chicken' 'Cherries' 'Rape seed'
 'Cashew nut' 'Nectarines' 'Chick peas' 'Sesame seed']"
3 cups all-purpose flour, plus more for surface;"['Sunflower seed' 'Cauliflowers' 'Rape seed' 'Raspberries' 'Sesame seed'
 'Gooseberries' 'Cantelope' 'Cucumbers' 'Ground nuts' 'Diamond fish']"
1/2 a small white or red onion;"['Watermelons' 'Cashew nut' 'Raspberries' 'Sesame seed' 'Butter beans'
 'Sunflower seed' 'Herring' 'Whiting' 'Tomatoes' 'Gherkins']"
2 tablespoons honey;"['Cuttlefish' 'Watermelons' 'Diamond fish' 'Strawberries' 'Strawberries'
 'Melons' 'Salmon' 'Melons' 'Fennel' 'Barley']"
3 red onions, peeled and cut into fine rings;"['Ground nuts' 'Diamond fish' 'Gooseberries' 'Mandarins' 'Nectarines'
 'Tangerines' 'Cranberries' 'Green beans' 'Butter beans' 'Mustard seed']"
Hoisin sauce;"['Spinach' 'Quinces' 'Button squash' 'Rice' 'Hake' 'Pistachios'
 'Kiwi fruit' 'Ling common' 'Mustard seed' 'Quinoa']"
2 cups cold seltzer;"['Mustard seed' 'Lobster' 'Mussels' 'Sunflower seed' 'Rape seed'
 'Sesame seed' 'Cauliflowers' 'Gooseberries' 'Celery' 'Butter']"
1/3 cup flour;"['Buffalo' 'Cauliflowers' 'Sunflower seed' 'Buffalo milk' 'Yoghurt'
 'Octopus' 'Rockmelon' 'Cucumbers' 'Rock fish' 'Kiwi fruit']"
4 scallions (white and green), thinly sliced;"['Mustard seed' 'Mandarins' 'Cashew nut' 'Tangerines' 'Almond milk'
 'Sesame seed' 'Ground nuts' 'Coconut milk' 'Diamond fish' 'Lentils']"
8 dried shiitake mushrooms;"['Mushrooms' 'Pistachios' 'Shark mako' 'Sesame seed' 'Beetroot' 'Sea bass'
 'Artichokes' 'Pineapples' 'Chick peas' 'Cashew nut']"
3 tablespoons Sherry vinegar, divided;"['Raspberries' 'Gooseberries' 'Rape seed' 'Tangerines' 'Cranberries'
 'Blueberries' 'Sunflower seed' 'Herring' 'Cherries' 'Aubergines']"
1 cup vegetable oil;"['Buffalo milk' 'Rutabage' 'Cuttlefish' 'Strawberries' 'Strawberries'
 'Buffalo' 'Lentils' 'Beetroot' 'Cucumbers' 'Nectarines']"
1/4 head iceberg lettuce, shredded;"['Sesame seed' 'Lettuce' 'Pilchard' 'Rape seed' 'Aubergines' 'Chick peas'
 'Blueberries' 'Cranberries' 'Raspberries' 'Gooseberries']"
8 black peppercorns;"['Peppers' 'Chick peas' 'Raspberries' 'Blueberries' 'Watermelons'
 'Mackerel' 'Rockmelon' 'Aubergines' 'Pineapples' 'Nectarines']"
1/4 cup flour;"['Buffalo' 'Cauliflowers' 'Sunflower seed' 'Buffalo milk' 'Yoghurt'
 'Octopus' 'Rockmelon' 'Cucumbers' 'Rock fish' 'Kiwi fruit']"
1/2 teaspoon tabasco sauce;"['Sea bass' 'Pistachios' 'Mustard seed' 'Button squash' 'Lettuce'
 'Potatoes' 'Rutabage' 'Asparagus' 'Rape seed' 'Capsicums']"
1/2 cup all-purpose flour;"['Buffalo milk' 'Cauliflowers' 'Cashew nut' 'Grapefruit' 'Mustard seed'
 'Pomelo' 'Sunflower seed' 'Mussels' 'Lobster' 'Walnuts']"
1 tsp vanilla or half a vanilla bean;"['Green beans' 'Butter beans' 'Mandarin' 'Mandarins' 'Sunflower seed'
 'Soybean' 'Porbeagle' 'Asparagus' 'Chick peas' 'Diamond fish']"
Small handful of chopped coriander;"['Mandarin' 'Cantelope' 'Mandarins' 'Nectarines' 'Cauliflowers' 'Salmon'
 'Pilchard' 'Zucchini' 'Broccoli' 'Broccoli']"
24 large mussels;"['Mussels' 'Watermelons' 'Asparagus' 'Rape seed' 'Tangerines' 'Sesame seed'
 'Sea bass' 'Mackerel' 'Hazelnuts' 'Aubergines']"
1 small onion, peeled and very thinly sliced;"['Sunflower seed' 'Rape seed' 'Mandarins' 'Tangerines' 'Almond milk'
 'Gooseberries' 'Diamond fish' 'Mustard seed' 'Lentils' 'Mandarin']"
4 egg yolks;"['Eggs' 'Eggplants' 'Melons' 'Melons' 'Pollock' 'Lentils' 'Soy-milk'
 'Gherkins' 'Sea bass' 'Rape seed']"
1 cup uncooked quick-cooking grits;"['Ground nuts' 'Zucchini' 'Pumpkins' 'Rock fish' 'Gooseberries'
 'Button squash' 'Gherkins' 'Mandarins' 'Rockmelon' 'Cucumbers']"
2 8 oz. cans of tomato sauce;"['Potatoes' 'Tomatoes' 'Tomatoes' 'Mustard seed' 'Lettuce' 'Sunflower seed'
 'Avocados' 'Mushrooms' 'Rock fish' 'Shark mako']"
2 green onions, tops removed thinly sliced;"['Sesame seed' 'Mustard seed' 'Green beans' 'Ground nuts' 'Gooseberries'
 'Coconut milk' 'Diamond fish' 'Lentils' 'Beetroot' 'Rape seed']"
6 chicken thighs, skinned and cut into bite sized pieces;"['Chick peas' 'Sesame seed' 'Pineapples' 'Green beans' 'Cranberries'
 'Strawberries' 'Strawberries' 'Butter beans' 'Diamond fish'
 'Button squash']"
1 egg, lightly whisked;"['Eggplants' 'Rape seed' 'Cauliflowers' 'Sunflower seed' 'Chicken'
 'Lentils' 'Pilchard' 'Hazelnuts' 'Porbeagle' 'Cuttlefish']"
1/2 teaspoon garlic powder;"['Cauliflowers' 'Kangaroo' 'Garlic' 'Peppers' 'Apricot' 'Sunflower seed'
 'Mandarin' 'Cantelope' 'Mandarins' 'Porbeagle']"
1 ripe banana;"['Green beans' 'Butter beans' 'Sea bass' 'Mandarin' 'Mandarins'
 'Chick peas' 'Cream' 'Beans' 'Grapes' 'Quinoa']"
8 ounces Ground Pork;"['Ground nuts' 'Coconut milk' 'Quinces' 'Mushrooms' 'Pork' 'Almond milk'
 'Mustard seed' 'Beetroot' 'Kangaroo' 'Avocados']"
1/4 cup plus 1 tablespoon cherry balsamic vinegar or regular balsamic vinegar;"['Raspberries' 'Blueberries' 'Mustard seed' 'Strawberries' 'Strawberries'
 'Button squash' 'Tangerines' 'Aubergines' 'Pistachios' 'Nectarines']"
1 tablespoon fresh ginger, pureed with 2 teaspoons water;"['Gooseberries' 'Tangerines' 'Aubergines' 'Cranberries' 'Blueberries'
 'Green beans' 'Strawberries' 'Strawberries' 'Button squash'
 'Sunflower seed']"
1/4 cup organic evaporated cane juice;"['Apricot' 'Aubergines' 'Chick peas' 'Tangerines' 'Cranberries'
 'Ground nuts' 'Gooseberries' 'Diamond fish' 'Mustard seed' 'Coconut milk']"
1 cup whole milk;"['Buffalo milk' 'Almond milk' 'Coconut milk' 'Soy-milk' 'Pollock'
 'Broccoli' 'Broccoli' 'Mushrooms' 'Cuttlefish' 'Artichokes']"
3 ounces dried soba noodles;"['Tangerines' 'Ground nuts' 'Mustard seed' 'Butter beans' 'Sunflower seed'
 'Mandarins' 'Mushrooms' 'Porbeagle' 'Nectarines' 'Blueberries']"
1/4 teaspoon freshly ground pepper;"['Cantelope' 'Ground nuts' 'Gooseberries' 'Button squash' 'Peppers'
 'Kangaroo' 'Asparagus' 'Rock fish' 'Tangerines' 'Cuttlefish']"
2 tablespoons granulated sugar;"['Button squash' 'Walnuts' 'Peanuts' 'Hazelnuts' 'Chestnuts' 'Cashew nut'
 'Sesame seed' 'Diamond fish' 'Mustard seed' 'Coconut milk']"
3 tablespoons peanut oil;"['Coconut milk' 'Cashew nut' 'Ground nuts' 'Green beans' 'Almond milk'
 'Butter beans' 'Peanuts' 'Walnuts' 'Lentils' 'Chestnuts']"
2 tablespoons lemon juice;"['Almond milk' 'Raspberries' 'Diamond fish' 'Salmon' 'Hazelnuts'
 'Rape seed' 'Cantelope' 'Capsicums' 'Cashew nut' 'Grapefruit']"
2/3 cup chopped onions;"['Zucchini' 'Pumpkins' 'Gherkins' 'Pistachios' 'Aubergines' 'Artichokes'
 'Ground nuts' 'Ling common' 'Onion' 'Butter beans']"
1 cup olive oil;"['Olives' 'Buffalo milk' 'Broccoli' 'Broccoli' 'Cuttlefish' 'Sole'
 'Almond milk' 'Ling common' 'Coconut milk' 'Cauliflowers']"
2 tbs. oil;"['Lentils' 'Sea bass' 'Soy-milk' 'Milk' 'Sole' 'Oats' 'Almond milk'
 'Green beans' 'Coconut milk' 'Strawberries']"
24 pickled jalapeno slices;"['Pineapples' 'Chick peas' 'Rape seed' 'Capsicums' 'Green beans'
 'Blueberries' 'Quinces' 'Chicken' 'Peaches' 'Mackerel']"
Chocolate Dipping Sauce for Churros Chocolate Dipping Sauce for Churros, optional;"['Coconut milk' 'Cashew nut' 'Tangerines' 'Sunflower seed' 'Cherries'
 'Capsicums' 'Chestnuts' 'Grapefruit' 'Pistachios' 'Chick peas']"
1 teaspoon minced peeled fresh ginger;"['Diamond fish' 'Pineapples' 'Coconut milk' 'Peppers' 'Rape seed'
 'Rock fish' 'Grapefruit' 'Chick peas' 'Aubergines' 'Cuttlefish']"
2 tablespoons butter;"['Raspberries' 'Butter' 'Gooseberries' 'Walnuts' 'Lobster' 'Chestnuts'
 'Hazelnuts' 'Cashew nut' 'Ground nuts' 'Cranberries']"
3 cups coarse salt, or gros sel de mer;"['Mustard seed' 'Sunflower seed' 'Sesame seed' 'Rape seed' 'Asparagus'
 'Gooseberries' 'Buffalo milk' 'Button squash' 'Lobster' 'Carrots']"
1 dash(es) Black Pepper;"['Peppers' 'Chick peas' 'Mackerel' 'Cantelope' 'Pineapples' 'Cashew nut'
 'Raspberries' 'Sesame seed' 'Blueberries' 'Celery']"
2 bay leaves;"['Olives' 'Green beans' 'Peaches' 'Butter beans' 'Sea bass' 'Porbeagle'
 'Peas' 'Aubergines' 'Tangerines' 'Pineapples']"
Salt and white pepper to taste;"['Sunflower seed' 'Chick peas' 'Strawberries' 'Strawberries' 'Peppers'
 'Rape seed' 'Cantelope' 'Pineapples' 'Sesame seed' 'Diamond fish']"
1 cup berries, fresh or frozen, and heated before serving;"['Blueberries' 'Raspberries' 'Currants' 'Mandarin' 'Mushrooms' 'Mandarins'
 'Cranberries' 'Sesame seed' 'Diamond fish' 'Mustard seed']"
2 teaspoons ground cumin;"['Ground nuts' 'Coconut milk' 'Capsicums' 'Tangerines' 'Almond milk'
 'Diamond fish' 'Kangaroo' 'Mandarin' 'Mandarins' 'Cashew nut']"
5 fresh parsley sprigs;"['Asparagus' 'Cranberries' 'Sesame seed' 'Raspberries' 'Barley'
 'Strawberries' 'Strawberries' 'Herring' 'Cherries' 'Sea bass']"
Lime;"['Lime' 'Lamb' 'Rice' 'Lemon' 'Maize' 'Ginger' 'Olives' 'Shrimp' 'Pomelo'
 'Ling common']"
2 tablespoons fine breadcrumbs;"['Capsicums' 'Gooseberries' 'Raspberries' 'Butter beans' 'Diamond fish'
 'Asparagus' 'Tangerines' 'Cuttlefish' 'Aubergines' 'Nectarines']"
1/3 cup all-purpose flour;"['Buffalo milk' 'Cauliflowers' 'Cashew nut' 'Grapefruit' 'Mustard seed'
 'Pomelo' 'Sunflower seed' 'Mussels' 'Lobster' 'Walnuts']"
1 cup dry white wine;"['Whiting' 'Aubergines' 'Butter beans' 'Chicken' 'Quinces' 'Apricot'
 'Cherries' 'Zucchini' 'Gherkins' 'Mandarin']"
½ tsp of extracts of your choice;"['Raspberries' 'Lettuce' 'Potatoes' 'Nectarines' 'Pistachios' 'Artichokes'
 'Coconut milk' 'Peaches' 'Tomatoes' 'Beetroot']"
3/4 ounce (1/4 cup) wood ear mushrooms, thinly sliced;"['Sunflower seed' 'Mushrooms' 'Zucchini' 'Mandarins' 'Nectarines'
 'Ground nuts' 'Almond milk' 'Coconut milk' 'Mustard seed' 'Carrots']"
1 Pck. Trockenhefe;"['Rockmelon' 'Turkey' 'Pollock' 'Pomfret' 'Chicken' 'Peaches' 'Mackerel'
 'Porbeagle' 'Rock fish' 'Chick peas']"
3 tbsps. white vinegar;"['Whiting' 'Lobster' 'Aubergines' 'Chick peas' 'Butter' 'Ginger' 'Herring'
 'Spinach' 'Chicken' 'Gherkins']"
1/2 tsp. anise extract;"['Beetroot' 'Asparagus' 'Pistachios' 'Cashew nut' 'Sesame seed'
 'Butter beans' 'Mustard seed' 'Apricot' 'Spinach' 'Rape seed']"
salt and fresh pepper;"['Mustard seed' 'Diamond fish' 'Peppers' 'Cantelope' 'Mandarins'
 'Pineapples' 'Nectarines' 'Raspberries' 'Dates' 'Cauliflowers']"
2 tablespoons Shaoxing wine (Chinese rice wine);"['Tangerines' 'Sesame seed' 'Sunflower seed' 'Rape seed' 'Aubergines'
 'Raspberries' 'Strawberries' 'Strawberries' 'Gooseberries' 'Chicken']"
3 spring onions, sliced;"['Ling common' 'Broccoli' 'Broccoli' 'Mushrooms' 'Asparagus' 'Raspberries'
 'Green beans' 'Onion' 'Ginger' 'Garlic']"
3/4 cup rice wine vinegar;"['Green beans' 'Zucchini' 'Rape seed' 'Kiwi fruit' 'Aubergines'
 'Chick peas' 'Quinoa' 'Ginger' 'Chicken' 'Herring']"
½ cup extra virgin olive oil;"['Nectarines' 'Aubergines' 'Buffalo milk' 'Mustard seed' 'Herring'
 'Beetroot' 'Rutabage' 'Cherries' 'Cuttlefish' 'Tangerines']"
2 tablespoons prepared horseradish;"['Sesame seed' 'Diamond fish' 'Mustard seed' 'Button squash' 'Rape seed'
 'Green beans' 'Raspberries' 'Gooseberries' 'Swordfish' 'Mandarins']"
1/2 cup plain yogurt;"['Yoghurt' 'Eggplants' 'Quinoa' 'Ginger' 'Walnuts' 'Peanuts' 'Kangaroo'
 'Pumpkins' 'Asparagus' 'Hazelnuts']"
Rounded 1/4 teaspoon salt;"['Ground nuts' 'Button squash' 'Rutabage' 'Beetroot' 'Mandarins'
 'Mushrooms' 'Rockmelon' 'Rape seed' 'Pineapples' 'Nectarines']"
1cm thick piece fresh ginger;"['Chick peas' 'Chicken' 'Rock fish' 'Nectarines' 'Aubergines' 'Kiwi fruit'
 'Artichokes' 'Cheese' 'Ginger' 'Whiting']"
1/4 cup finely chopped onion;"['Ling common' 'Cantelope' 'Pineapples' 'Buffalo milk' 'Spinach' 'Quinces'
 'Sunflower seed' 'Pilchard' 'Zucchini' 'Rock fish']"
3 1/2 ounces bittersweet chocolate (66% cacao), chopped;"['Butter beans' 'Mustard seed' 'Sunflower seed' 'Cantelope' 'Pistachios'
 'Sesame seed' 'Button squash' 'Potatoes' 'Beetroot' 'Cucumbers']"
4 tablespoons (1/2 stick) unsalted butter, preferably cultured, plus more for pan;"['Gooseberries' 'Butter beans' 'Raspberries' 'Sunflower seed' 'Chick peas'
 'Ground nuts' 'Watermelons' 'Mackerel' 'Rockmelon' 'Asparagus']"
2 teaspoon cold water;"['Mandarin' 'Mandarins' 'Pineapples' 'Raspberries' 'Ground nuts'
 'Cauliflowers' 'Strawberries' 'Strawberries' 'Diamond fish' 'Celery']"
5 tablespoons unsalted butter;"['Ground nuts' 'Gooseberries' 'Rape seed' 'Cashew nut' 'Raspberries'
 'Blueberries' 'Butter' 'Lobster' 'Rutabage' 'Hazelnuts']"
1 small onion, chopped;"['Cantelope' 'Pineapples' 'Artichokes' 'Ling common' 'Onion' 'Cauliflowers'
 'Garlic' 'Salmon' 'Pollock' 'Almonds']"
1/3 cup freshly squeezed lemon juice;"['Sunflower seed' 'Rape seed' 'Sesame seed' 'Cashew nut' 'Green beans'
 'Ground nuts' 'Blueberries' 'Almond milk' 'Buffalo milk' 'Mustard seed']"
1 lb cooked lump crab meat or dungeness crab meat, drained of any liquid (with 1/2 shredded and 1/2 lump meat);"['Tangerines' 'Aubergines' 'Nectarines' 'Sesame seed' 'Butter beans'
 'Button squash' 'Sunflower seed' 'Cashew nut' 'Watermelons' 'Ground nuts']"
1 (8 ounce) can crushed pineapple, drained;"['Pineapples' 'Zucchini' 'Nectarines' 'Raspberries' 'Coconut milk'
 'Mustard seed' 'Butter beans' 'Gooseberries' 'Sunflower seed' 'Porbeagle']"
1/4 cup semisweet chocolate chips;"['Pistachios' 'Beetroot' 'Mushrooms' 'Artichokes' 'Butter beans'
 'Coconut milk' 'Peaches' 'Apricot' 'Octopus' 'Mussels']"
1 cup fat free milk;"['Coconut milk' 'Buffalo milk' 'Shark mako' 'Watermelons' 'Almond milk'
 'Mustard seed' 'Buffalo' 'Sunflower seed' 'Mackerel' 'Soy-milk']"
whipped cream;"['Cream' 'Chick peas' 'Swedes' 'Peppers' 'Chicken' 'Cowpeas' 'Cherries'
 'Rape seed' 'Rice' 'Wheat']"
2 tablespoons all-purpose flour;"['Coconut milk' 'Cauliflowers' 'Button squash' 'Octopus' 'Peppers'
 'Rutabage' 'Mackerel' 'Chestnuts' 'Asparagus' 'Hazelnuts']"
2 tablespoons sweet pickle relish;"['Gooseberries' 'Mackerel' 'Rock fish' 'Raspberries' 'Diamond fish'
 'Coconut milk' 'Button squash' 'Peppers' 'Lentils' 'Capsicums']"
2 tablespoons finely minced fresh parsley;"['Diamond fish' 'Gooseberries' 'Cuttlefish' 'Almond milk' 'Raspberries'
 'Coconut milk' 'Cauliflowers' 'Pilchard' 'Mackerel' 'Rape seed']"
1 tablespoon all purpose flour;"['Watermelons' 'Coconut milk' 'Cauliflowers' 'Button squash' 'Peppers'
 'Octopus' 'Rutabage' 'Mackerel' 'Mandarins' 'Asparagus']"
1/2 teaspoon of turmeric;"['Raspberries' 'Diamond fish' 'Coconut milk' 'Tangerines' 'Watermelons'
 'Almond milk' 'Gooseberries' 'Strawberries' 'Strawberries' 'Button squash']"
Peanut oil or mild vegetable oil, for deep-frying;"['Strawberries' 'Cauliflowers' 'Gooseberries' 'Strawberries' 'Mandarin'
 'Mandarins' 'Cantelope' 'Tangerines' 'Cuttlefish' 'Blueberries']"
8 ounces bamboo shoots, julienned;"['Sesame seed' 'Mustard seed' 'Sunflower seed' 'Sea bass' 'Mushrooms'
 'Rape seed' 'Ground nuts' 'Diamond fish' 'Butter beans' 'Lobster']"
2 1/2 cups risotto-type short-grain rice, such as Bomba;"['Button squash' 'Aubergines' 'Butter beans' 'Pistachios' 'Cranberries'
 'Strawberries' 'Strawberries' 'Quinces' 'Octopus' 'Currants']"
1/2 teaspoon ground turmeric;"['Ground nuts' 'Coconut milk' 'Tangerines' 'Almond milk' 'Raspberries'
 'Diamond fish' 'Peanuts' 'Mandarin' 'Kangaroo' 'Mandarins']"
1 tablespoon all-purpose flour, plus more for pan;"['Sesame seed' 'Watermelons' 'Raspberries' 'Cauliflowers' 'Button squash'
 'Sunflower seed' 'Peppers' 'Asparagus' 'Rape seed' 'Ling common']"
1 envelope unflavored gelatin (7.2 g);"['Sunflower seed' 'Cantelope' 'Ground nuts' 'Almond milk' 'Mustard seed'
 'Herring' 'Pomfret' 'Mandarin' 'Porbeagle' 'Asparagus']"
1  Teaspoon sugar;"['Button squash' 'Kangaroo' 'Tangerines' 'Beans' 'Melons' 'Melons'
 'Diamond fish' 'Butter beans' 'Peanuts' 'Mandarin']"
1 Small Onion, Chopped;"['Onion' 'Salmon' 'Sunflower seed' 'Pineapples' 'Sesame seed' 'Almonds'
 'Cowpeas' 'Tomatoes' 'Tomatoes' 'Kangaroo']"
1.2 teaspoon onion powder;"['Cauliflowers' 'Peppers' 'Cantelope' 'Pineapples' 'Raspberries'
 'Strawberries' 'Strawberries' 'Coconut milk' 'Onion' 'Fennel']"
1 dozen eggs;"['Green beans' 'Hazelnuts' 'Eggs' 'Nectarines' 'Beans' 'Ground nuts'
 'Cheese' 'Swedes' 'Fennel' 'Butter beans']"
2 tablespoons plus 1/4 cup extra-virgin olive oil;"['Raspberries' 'Coconut milk' 'Aubergines' 'Mustard seed' 'Button squash'
 'Beetroot' 'Mandarin' 'Rutabage' 'Mackerel' 'Mandarins']"
2 teaspoons sugar, divided;"['Button squash' 'Rape seed' 'Sesame seed' 'Coconut milk' 'Mustard seed'
 'Mandarin' 'Kangaroo' 'Mandarins' 'Nectarines' 'Watermelons']"
4 large cloves garlic, pureed with 1 tablespoon water;"['Cauliflowers' 'Sunflower seed' 'Rape seed' 'Chick peas' 'Sesame seed'
 'Ground nuts' 'Mustard seed' 'Button squash' 'Lobster' 'Kangaroo']"
1 Tbs Myers's Dark Rum (optional);"['Shark mako' 'Herring' 'Mandarin' 'Pumpkins' 'Gherkins' 'Mandarins'
 'Aubergines' 'Tangerines' 'Nectarines' 'Watermelons']"
Fresh flat-leaf parsley for garnish;"['Watermelons' 'Anglerfish' 'Cuttlefish' 'Grapefruit' 'Green beans'
 'Sesame seed' 'Buffalo milk' 'Butter beans' 'Sea bass' 'Asparagus']"
Vegetable oil (for brushing);"['Herring' 'Nectarines' 'Kiwi fruit' 'Cuttlefish' 'Butter beans' 'Lentils'
 'Sea bass' 'Rock fish' 'Sesame seed' 'Diamond fish']"
1/4 cup chopped bell peppers;"['Peppers' 'Cucumbers' 'Blueberries' 'Cauliflowers' 'Butter beans'
 'Gooseberries' 'Apples' 'Porbeagle' 'Artichokes' 'Pineapples']"
4 slices turkey bologna, approximately 1/2 cm. thick, diced;"['Sesame seed' 'Pistachios' 'Pineapples' 'Buffalo milk' 'Sunflower seed'
 'Rape seed' 'Shark mako' 'Chick peas' 'Megrim' 'Turbot']"
